misura,data,latitudine,longitudine,altezza,angolo_sole,al_sole,mag_x,mag_y,mag_z
2140,2020-04-11 05:08:18,48.80536111111111,158.1563888888889,423526.65625,29.02933191602428,True,25.88872718811035,-17.212936401367188,39.44499206542969
2141,2020-04-11 05:08:19,48.78369444444444,158.2447222222222,423521.90625,28.981083459727305,True,25.794780731201172,-17.393957138061527,39.55465316772461
2142,2020-04-11 05:08:20,48.76197222222222,158.333,423517.15625,28.932817927957412,True,25.94314193725586,-17.388744354248047,39.28414535522461
2143,2020-04-11 05:08:21,48.74016666666667,158.42119444444444,423512.375,28.884528490525426,True,25.99101638793945,-17.43514633178711,39.350528717041016
2144,2020-04-11 05:08:22,48.71830555555556,158.50927777777778,423507.59375,28.83623222290427,True,25.40011787414551,-17.294097900390625,39.41395950317383
2145,2020-04-11 05:08:23,48.69636111111111,158.59730555555558,423502.78125,28.787908634526424,True,25.65325355529785,-17.400564193725586,39.54507064819336
2146,2020-04-11 05:08:24,48.67433333333333,158.68525,423497.96875,28.739571385770244,True,25.084455490112305,-17.237802505493164,39.63628768920898
2147,2020-04-11 05:08:25,48.652249999999995,158.77311111111112,423493.125,28.691213646446556,True,25.126081466674805,-17.188091278076172,39.71650314331055
2148,2020-04-11 05:08:26,48.63008333333333,158.8608888888889,423488.28125,28.642842246744518,True,25.22148132324219,-17.093217849731445,39.89275360107422
2149,2020-04-11 05:08:27,48.60783333333333,158.94858333333335,423483.4375,28.594453771569565,True,25.306867599487305,-17.067760467529293,39.90214920043945
2150,2020-04-11 05:08:28,48.58552777777778,159.03622222222222,423478.5625,28.546048220921694,True,25.49050712585449,-17.004535675048828,40.08639144897461
2151,2020-04-11 05:08:29,48.563138888888886,159.12375,423473.6875,28.497625594800876,True,25.606311798095703,-16.874217987060547,40.10863494873047
2152,2020-04-11 05:08:30,48.54066666666667,159.21119444444443,423468.78125,28.449187600754442,True,25.68852806091309,-16.995635986328125,40.25594711303711
2153,2020-04-11 05:08:31,48.518138888888885,159.29858333333334,423463.875,28.39815242727611,True,25.754919052124023,-17.036218643188473,40.30782318115234
2154,2020-04-11 05:08:33,48.472861111111115,159.47308333333334,423454.0,28.30376262804112,True,25.806453704833984,-16.955942153930664,40.34601211547852
2155,2020-04-11 05:08:34,48.45011111111111,159.56022222222222,423449.0625,28.255256332102977,True,25.93702507019043,-17.134761810302734,40.189979553222656
2156,2020-04-11 05:08:35,48.427277777777775,159.64727777777776,423444.09375,28.206726130502744,True,25.88142967224121,-17.016792297363278,40.23529815673828
2157,2020-04-11 05:08:36,48.40438888888889,159.7342222222222,423439.125,28.158187391166052,True,25.801198959350586,-17.208789825439453,40.105804443359375
2158,2020-04-11 05:08:37,48.38141666666667,159.8211111111111,423434.125,28.10963157635643,True,25.79119110107422,-17.340627670288086,40.00094604492188
2159,2020-04-11 05:08:38,48.35838888888889,159.90791666666667,423429.125,28.061058686073885,True,25.648008346557614,-17.523052215576172,39.92327499389648
2160,2020-04-11 05:08:39,48.33527777777778,159.9946388888889,423424.125,28.01246018258195,True,25.083511352539066,-17.572561264038086,39.94850158691406
2161,2020-04-11 05:08:40,48.31211111111111,160.08127777777779,423419.09375,27.963853141353553,True,25.22047996520996,-17.615039825439453,39.95570755004883
2162,2020-04-11 05:08:41,48.28886111111111,160.16783333333333,423414.03125,27.915229024652234,True,25.302276611328125,-17.62610626220703,39.97098159790039
2163,2020-04-11 05:08:42,48.26552777777778,160.25430555555556,423409.0,27.866587832477986,True,25.294437408447266,-17.611658096313477,40.08042907714844
2164,2020-04-11 05:08:43,48.24213888888889,160.34069444444447,423403.9375,27.81793127237811,True,25.33410835266113,-17.61737060546875,40.07134628295898
2165,2020-04-11 05:08:44,48.21866666666667,160.427,423398.84375,27.769255929258012,True,25.26168441772461,-17.660053253173828,40.12031555175781
2166,2020-04-11 05:08:45,48.195138888888884,160.51319444444445,423393.75,27.72057375594875,True,25.19814491271973,-16.96719741821289,40.1782455444336
2167,2020-04-11 05:08:46,48.171527777777776,160.59933333333333,423388.65625,27.67186596943009,True,25.299663543701172,-17.068679809570312,40.1724739074707
2168,2020-04-11 05:08:48,48.12408333333333,160.77136111111113,423378.40625,27.574406000163183,True,25.35136795043945,-17.138465881347653,40.26415252685547
2169,2020-04-11 05:08:49,48.10027777777778,160.85727777777777,423373.25,27.52564527967846,True,25.30512619018555,-17.197956085205078,40.1121940612793
2170,2020-04-11 05:08:50,48.07638888888889,160.94305555555556,423368.125,27.47687772900457,True,25.237529754638672,-17.26252555847168,40.15581130981445
2171,2020-04-11 05:08:51,48.052416666666666,161.0287777777778,423362.9375,27.42809139531046,True,25.25246810913086,-17.400150299072266,40.329986572265625
2172,2020-04-11 05:08:52,48.02838888888889,161.11441666666667,423357.78125,27.37928969369072,True,25.19592666625977,-17.40162467956543,40.29109191894531
2173,2020-04-11 05:08:53,48.00427777777778,161.19997222222221,423352.5625,27.33046920905076,True,25.02921295166016,-17.40127182006836,40.33441162109375
2174,2020-04-11 05:08:54,47.980111111111114,161.28544444444444,423347.375,27.28164189422163,True,24.94377136230469,-17.198541641235348,40.28364562988281
2175,2020-04-11 05:08:55,47.95586111111111,161.37083333333334,423342.15625,27.23278896618312,True,24.50045585632324,-17.238948822021484,40.09048080444336
2176,2020-04-11 05:08:56,47.931555555555555,161.4561111111111,423336.9375,27.18392579286085,True,24.718435287475586,-17.297224044799805,40.1685905456543
2177,2020-04-11 05:08:57,47.90719444444444,161.54133333333334,423331.6875,27.135047251612946,True,24.902545928955078,-17.484556198120114,40.129642486572266
2178,2020-04-11 05:08:58,47.88275,161.62647222222222,423326.4375,27.086149927344817,True,24.84748840332031,-17.395185470581055,40.22478485107422
2179,2020-04-11 05:08:59,47.858222222222224,161.71152777777777,423321.15625,27.03723723515107,True,24.90416145324707,-17.52242660522461,40.3112678527832
2180,2020-04-11 05:09:00,47.83363888888889,161.7964722222222,423315.90625,26.98830575993709,True,24.956279754638672,-17.67495346069336,40.353553771972656
2181,2020-04-11 05:09:01,47.808972222222216,161.88136111111112,423310.59375,26.939365746986667,True,25.06789207458496,-16.930774688720707,40.59539413452149
2182,2020-04-11 05:09:02,47.78425,161.96616666666665,423305.3125,26.89040012082684,True,25.26388931274414,-16.927932739257812,40.54021072387695
2183,2020-04-11 05:09:04,47.73458333333333,162.1354722222222,423294.65625,26.792444962845106,True,25.28195571899414,-17.002288818359375,40.41564559936523
2184,2020-04-11 05:09:05,47.70966666666667,162.22002777777777,423289.3125,26.74343664800297,True,25.11183738708496,-17.420425415039062,40.52751541137695
2185,2020-04-11 05:09:06,47.684666666666665,162.30447222222224,423283.96875,26.69441979542437,True,25.13945007324219,-17.61686897277832,40.75947570800781
2186,2020-04-11 05:09:07,47.65958333333333,162.38883333333334,423278.625,26.645385867372852,True,25.16869735717773,-17.73922348022461,40.59493637084961
2187,2020-04-11 05:09:08,47.63444444444444,162.4731111111111,423273.25,26.596334863848405,True,25.12000274658203,-17.99923324584961,40.38168716430664
2188,2020-04-11 05:09:09,47.60925,162.55733333333333,423267.84375,26.547265077303738,True,25.15678977966309,-17.988950729370114,40.33729934692383
2189,2020-04-11 05:09:10,47.58397222222222,162.64144444444443,423262.46875,26.49818846056991,True,25.142112731933594,-17.833330154418945,40.22754287719727
2190,2020-04-11 05:09:11,47.558638888888886,162.72547222222224,423257.0625,26.449086230626683,True,25.04332160949707,-17.730918884277344,40.39887619018555
2191,2020-04-11 05:09:12,47.53322222222222,162.8093888888889,423251.625,26.399984000683464,True,25.155332565307614,-17.752586364746094,40.33769989013672
2192,2020-04-11 05:09:13,47.50775,162.89325,423246.1875,26.350856157530853,True,25.02048110961914,-17.96933937072754,40.22557067871094
2193,2020-04-11 05:09:14,47.48222222222223,162.97702777777778,423240.75,26.301718069094488,True,24.973527908325195,-17.935314178466797,40.19964599609375
2194,2020-04-11 05:09:15,47.456611111111116,163.06072222222224,423235.3125,26.252556074996033,True,24.81106948852539,-17.973987579345703,40.20579147338867
2195,2020-04-11 05:09:16,47.43091666666666,163.14430555555555,423229.84375,26.203392373350283,True,24.82340812683105,-17.85442352294922,40.07851791381836
2196,2020-04-11 05:09:17,47.40519444444444,163.22783333333334,423224.34375,26.15420476604243,True,24.90310096740723,-17.845415115356445,40.32826232910156
2197,2020-04-11 05:09:19,47.353500000000004,163.3946111111111,423213.375,26.055793692933594,True,24.770320892333984,-17.72811508178711,40.47523498535156
2198,2020-04-11 05:09:20,47.327555555555556,163.4778611111111,423207.84375,26.006563396943434,True,24.793346405029297,-17.62429428100586,40.404544830322266
2199,2020-04-11 05:09:21,47.30155555555555,163.56102777777778,423202.34375,25.957322855669517,True,24.87034034729004,-17.76739501953125,40.3115348815918
2200,2020-04-11 05:09:22,47.27547222222222,163.6441111111111,423196.8125,25.90806694646997,True,24.700773239135746,-17.71021270751953,40.48088836669922
2201,2020-04-11 05:09:23,47.24933333333333,163.7271111111111,423191.25,25.85879225425021,True,24.58995819091797,-17.607919692993164,40.439231872558594
2202,2020-04-11 05:09:24,47.223111111111116,163.81,423185.6875,25.809509024293984,True,24.76444435119629,-17.61515998840332,40.63660049438477
2203,2020-04-11 05:09:25,47.19683333333333,163.89283333333333,423180.125,25.76021042641212,True,24.637386322021484,-17.605743408203125,40.77341842651367
2204,2020-04-11 05:09:26,47.1705,163.97558333333333,423174.53125,25.710893045510048,True,24.58992958068848,-17.536918640136722,40.85457229614258
2205,2020-04-11 05:09:27,47.144083333333334,164.05822222222224,423168.96875,25.661560296682328,True,24.603933334350586,-17.65648078918457,40.65278244018555
2206,2020-04-11 05:09:28,47.11761111111111,164.14080555555554,423163.34375,25.612219010118164,True,24.83046913146973,-17.710447311401367,40.57916259765625
2207,2020-04-11 05:09:29,47.09108333333334,164.22327777777778,423157.75,25.562869185817533,True,24.596269607543945,-17.71955108642578,40.56520462036133
2208,2020-04-11 05:09:30,47.06447222222222,164.30566666666667,423152.125,25.513492040760216,True,24.443735122680664,-17.810964584350586,40.26350021362305
2209,2020-04-11 05:09:31,47.03780555555555,164.3879722222222,423146.46875,25.46410806551373,True,24.493427276611328,-17.808679580688477,40.33804702758789
2210,2020-04-11 05:09:32,47.01108333333333,164.47019444444445,423140.84375,25.41470701479432,True,24.31831932067871,-17.808942794799805,40.26189804077149
2211,2020-04-11 05:09:33,46.98427777777778,164.55230555555556,423135.1875,25.365297426338447,True,24.212900161743164,-17.759326934814453,40.32563781738281
2212,2020-04-11 05:09:35,46.93047222222222,164.71633333333332,423123.84375,25.26642702300793,True,24.19892501831055,-17.664247512817386,40.35995101928711
2213,2020-04-11 05:09:36,46.9035,164.79819444444445,423118.15625,25.21696791568057,True,24.31921577453613,-17.437515258789062,40.2524642944336
2214,2020-04-11 05:09:37,46.876444444444445,164.88,423112.4375,25.16749856306946,True,24.228012084960934,-17.31019401550293,40.30533218383789
2215,2020-04-11 05:09:38,46.84930555555556,164.96166666666664,423106.71875,25.118022380269185,True,24.129871368408203,-17.32704734802246,40.58178329467773
2216,2020-04-11 05:09:39,46.822138888888894,165.04330555555555,423101.0,25.06852058425952,True,24.009017944335934,-17.485788345336914,40.59503173828125
2217,2020-04-11 05:09:40,46.794888888888885,165.12483333333333,423095.28125,25.019010250513386,True,23.99550437927246,-17.472600936889652,40.44487762451172
2218,2020-04-11 05:09:41,46.76755555555555,165.20624999999998,423089.53125,24.9694913790308,True,23.94393920898437,-17.540119171142578,40.24816131591797
2219,2020-04-11 05:09:42,46.74019444444445,165.28761111111112,423083.78125,24.919957139622568,True,23.90661430358887,-17.448354721069336,40.31150436401367
2220,2020-04-11 05:09:43,46.71275,165.36886111111113,423078.03125,24.870404117194127,True,24.053970336914066,-17.461814880371097,40.28678512573242
2221,2020-04-11 05:09:44,46.685249999999996,165.45005555555554,423072.25,24.820835726840052,True,24.09431076049805,-17.561994552612305,40.38561630249024
2222,2020-04-11 05:09:45,46.657666666666664,165.5311388888889,423066.46875,24.771258798749514,True,24.06802177429199,-17.691919326782227,40.43622589111328
2223,2020-04-11 05:09:46,46.63002777777778,165.6121388888889,423060.65625,24.72167504046981,True,23.95086479187012,-17.654558181762695,40.7923469543457
2224,2020-04-11 05:09:47,46.602333333333334,165.69305555555556,423054.875,24.67206396143342,True,23.749835968017575,-17.785869598388672,40.86184310913086
2225,2020-04-11 05:09:48,46.57458333333334,165.7738888888889,423049.03125,24.622447759755158,True,23.711605072021484,-17.599428176879886,40.84504318237305
2226,2020-04-11 05:09:50,46.51888888888889,165.93527777777777,423037.375,24.52317096016902,True,23.7790470123291,-17.446056365966793,40.82942962646485
2227,2020-04-11 05:09:51,46.490944444444445,166.01583333333335,423031.53125,24.47352060754491,True,23.859233856201172,-17.34004783630371,40.62504577636719
2228,2020-04-11 05:09:52,46.46291666666667,166.09633333333335,423025.6875,24.423844641711398,True,23.723148345947266,-17.19157600402832,40.85745239257813
2229,2020-04-11 05:09:53,46.43486111111111,166.17672222222222,423019.8125,24.37416184568873,True,23.886005401611328,-17.234186172485348,40.93025588989258
2230,2020-04-11 05:09:54,46.40672222222222,166.257,423013.9375,24.324472219476885,True,23.93562889099121,-17.238716125488278,40.9214096069336
2231,2020-04-11 05:09:55,46.37852777777778,166.33722222222224,423008.0625,24.274755272508358,True,23.94179725646973,-17.455793380737305,40.84697723388672
2232,2020-04-11 05:09:56,46.35027777777778,166.4173611111111,423002.15625,24.22503149535067,True,24.044708251953125,-17.51307487487793,40.9613151550293
2233,2020-04-11 05:09:57,46.32194444444445,166.49741666666665,422996.25,24.175300888003807,True,23.852384567260746,-17.476171493530273,41.10343551635742
2234,2020-04-11 05:09:58,46.29355555555556,166.57736111111112,422990.34375,24.125553205184023,True,23.8353271484375,-17.47678565979004,41.208229064941406
2235,2020-04-11 05:09:59,46.26511111111111,166.65722222222223,422984.40625,24.0757901544386,True,23.82601547241211,-17.629974365234375,41.4449462890625
2236,2020-04-11 05:10:00,46.23661111111111,166.737,422978.46875,24.026018565956715,True,23.80562400817871,-17.644554138183594,41.40701675415039
2237,2020-04-11 05:10:01,46.20805555555556,166.81669444444444,422972.53125,23.9762316095492,True,23.832691192626953,-17.758527755737305,41.45378112792969
2238,2020-04-11 05:10:02,46.17941666666666,166.89630555555556,422966.5625,23.926436115405227,True,23.843780517578125,-17.646982192993164,41.589454650878906
2239,2020-04-11 05:10:03,46.15072222222222,166.97583333333333,422960.625,23.87661671559915,True,23.77279663085937,-17.624086380004886,41.65810775756836
2240,2020-04-11 05:10:04,46.121972222222226,167.05525,422954.625,23.826799023340374,True,23.814661026000977,-17.415111541748047,41.55775451660156
2241,2020-04-11 05:10:06,46.06430555555555,167.2138611111111,422942.65625,23.727114119951324,True,23.7711124420166,-17.529285430908207,41.70132827758789
2242,2020-04-11 05:10:07,46.03536111111111,167.29302777777778,422936.65625,23.677246908821058,True,23.6807861328125,-17.670011520385742,41.647132873535156
2243,2020-04-11 05:10:08,46.00636111111111,167.3721111111111,422930.65625,23.627374575048922,True,23.527873992919922,-17.6909122467041,41.49463272094727
